dimatrix;nbytes;rtt;worker
1200;11520000;13.287467;1
1200;11520000;13.117022;1
1200;11520000;13.269561;1
1200;11520000;13.228241;1
1200;11520000;13.111102;1
1200;11520000;13.035545;1
1200;11520000;8.827127;2
1200;11520000;8.632227;2
1200;11520000;8.639083;2
1200;11520000;8.642778;2
1200;11520000;8.451199;2
1200;11520000;8.586944;2
1200;11520000;8.805703;2
1200;11520000;8.7087;2
1200;11520000;8.576892;2
1200;11520000;8.788603;2
1200;11520000;8.593308;2
1200;11520000;8.67269;2
1200;11520000;8.602198;2
1200;11520000;8.578525;2
1200;11520000;8.603209;2
1200;11520000;8.752258;2
1200;11520000;8.61185;2
1200;11520000;8.568595;2
1200;11520000;8.566872;2
1200;11520000;8.390748;2
1200;11520000;8.370875;2
1200;11520000;8.593848;2
1200;11520000;8.810827;2
1200;11520000;8.70533;2
1200;11520000;8.747296;2
1200;11520000;8.567214;2
1200;11520000;8.733128;2
1200;11520000;8.519555;2
1200;11520000;8.591952;2
1200;11520000;8.506793;2
1200;11520000;8.505034;2
1200;11520000;8.486046;2
1200;11520000;8.767934;2
1200;11520000;8.481888;2
1200;11520000;8.525625;2
1200;11520000;8.707203;2
1200;11520000;8.616906;2
1200;11520000;8.57754;2
1200;11520000;8.426618;2
1200;11520000;8.590465;2
1200;11520000;8.51197;2
1200;11520000;8.651313;2
1200;11520000;8.855359;2
1200;11520000;8.459778;2
1200;11520000;8.609536;2
1200;11520000;8.448368;2
1200;11520000;8.638062;2
1200;11520000;8.654715;2
1200;11520000;8.549555;2
1200;11520000;8.631495;2
1200;11520000;8.540731;2
1200;11520000;8.402005;2
1200;11520000;8.608713;2
1200;11520000;8.503193;2
1200;11520000;8.439249;2
1200;11520000;8.447674;2
1200;11520000;8.66628;2
1200;11520000;8.377835;2
1200;11520000;8.549025;2
1200;11520000;8.680326;2
1200;11520000;8.58028;2
1200;11520000;8.524781;2
1200;11520000;8.353606;2
1200;11520000;8.734422;2
1200;11520000;8.749054;2
1200;11520000;8.751996;2
1200;11520000;8.508662;2
1200;11520000;8.546089;2
1200;11520000;8.753771;2
1200;11520000;8.589929;2
1200;11520000;8.775466;2
1200;11520000;8.638598;2
1200;11520000;8.700892;2
1200;11520000;8.669554;2
1200;11520000;8.349288;2
1200;11520000;8.741802;2
1200;11520000;8.515967;2
1200;11520000;8.617944;2
1200;11520000;10.123895;2
1200;11520000;8.933348;2
1200;11520000;8.261631;2
1200;11520000;8.460089;2
1200;11520000;8.456558;2
1200;11520000;8.547186;2
1200;11520000;8.569403;2
1200;11520000;8.656837;2
1200;11520000;8.52043;2
1200;11520000;8.692874;2
1200;11520000;8.812744;2
1200;11520000;8.57621;2
1200;11520000;8.473251;2
1200;11520000;8.677583;2
1200;11520000;8.744752;2
1200;11520000;8.806171;2
1200;11520000;8.755313;2
1200;11520000;8.601396;2
1200;11520000;8.69329;2
1200;11520000;8.665324;2
1200;11520000;8.393501;2
1200;11520000;8.573178;2
1200;11520000;8.251133;3
1200;11520000;7.925064;3
1200;11520000;7.947134;3
1200;11520000;8.081975;3
1200;11520000;8.054457;3
1200;11520000;8.210597;3
1200;11520000;8.209923;3
1200;11520000;8.128158;3
1200;11520000;8.321674;3
1200;11520000;7.931622;3
1200;11520000;8.0403;3
1200;11520000;8.084096;3
1200;11520000;8.065794;3
1200;11520000;8.156826;3
1200;11520000;7.983212;3
1200;11520000;8.113465;3
1200;11520000;8.018468;3
1200;11520000;8.035165;3
1200;11520000;8.035024;3
1200;11520000;8.123308;3
1200;11520000;8.064702;3
1200;11520000;7.943571;3
1200;11520000;8.123465;3
1200;11520000;8.168947;3
1200;11520000;8.04187;3
1200;11520000;8.093223;3
1200;11520000;8.012556;3
1200;11520000;8.036864;3
1200;11520000;8.038051;3
1200;11520000;8.020723;3
1200;11520000;8.227824;3
1200;11520000;8.07612;3
1200;11520000;8.023537;3
1200;11520000;8.023378;3
1200;11520000;8.168205;3
1200;11520000;8.00781;3
1200;11520000;8.100033;3
1200;11520000;8.211219;3
1200;11520000;8.056113;3
1200;11520000;8.234794;3
1200;11520000;8.071054;3
1200;11520000;7.917703;3
1200;11520000;8.10888;3
1200;11520000;8.152258;3
1200;11520000;8.093318;3
1200;11520000;8.066808;3
1200;11520000;8.34147;3
1200;11520000;8.060502;3
1200;11520000;8.2342;3
1200;11520000;7.956635;3
1200;11520000;7.963456;3
1200;11520000;8.065004;3
1200;11520000;8.332087;3
1200;11520000;7.971645;3
1200;11520000;7.98538;3
1200;11520000;8.111129;3
1200;11520000;8.172455;3
1200;11520000;8.158587;3
1200;11520000;7.994407;3
1200;11520000;8.204514;3
1200;11520000;7.973405;3
1200;11520000;8.053016;3
1200;11520000;8.157833;3
1200;11520000;8.001852;3
1200;11520000;8.099777;3
1200;11520000;7.997878;3
1200;11520000;8.03371;3
1200;11520000;8.141356;3
1200;11520000;8.513485;3
1200;11520000;8.163338;3
1200;11520000;8.188818;3
1200;11520000;8.071081;3
1200;11520000;7.997375;3
1200;11520000;8.105606;3
1200;11520000;8.166385;3
1200;11520000;7.988031;3
1200;11520000;8.0355;3
1200;11520000;8.138301;3
1200;11520000;8.061264;3
1200;11520000;8.174462;3
1200;11520000;8.074851;3
1200;11520000;8.23231;3
1200;11520000;7.967699;3
1200;11520000;7.974447;3
1200;11520000;8.081553;3
1200;11520000;8.660979;3
1200;11520000;8.281527;3
1200;11520000;8.070514;3
1200;11520000;8.215557;3
1200;11520000;7.9721;3
1200;11520000;8.066217;3
1200;11520000;8.035689;3
1200;11520000;7.924485;3
1200;11520000;7.968323;3
1200;11520000;8.180236;3
1200;11520000;8.051156;3
1200;11520000;8.148374;3
1200;11520000;8.094426;3
1200;11520000;8.11521;3
1200;11520000;8.113737;3
1200;11520000;8.9705;4
1200;11520000;8.933068;4
1200;11520000;8.816772;4
1200;11520000;8.83723;4
1200;11520000;8.828276;4
1200;11520000;8.918296;4
1200;11520000;8.959921;4
1200;11520000;8.861361;4
1200;11520000;8.730323;4
1200;11520000;8.895661;4
1200;11520000;8.825682;4
1200;11520000;9.075627;4
1200;11520000;8.947954;4
1200;11520000;8.962761;4
1200;11520000;8.707418;4
1200;11520000;8.915423;4
1200;11520000;9.167508;4
1200;11520000;9.20301;4
1200;11520000;9.333046;4
1200;11520000;9.527723;4
1200;11520000;9.120197;4
1200;11520000;8.926557;4
1200;11520000;9.419208;4
1200;11520000;9.124608;4
1200;11520000;9.12355;4
1200;11520000;9.258675;4
1200;11520000;9.0801;4
1200;11520000;9.170781;4
1200;11520000;9.173743;4
1200;11520000;9.316609;4
1200;11520000;9.276729;4
1200;11520000;9.254636;4
1200;11520000;9.304753;4
1200;11520000;8.997702;4
1200;11520000;8.990351;4
1200;11520000;8.920618;4
1200;11520000;8.856204;4
1200;11520000;8.954753;4
1200;11520000;8.808788;4
1200;11520000;9.078706;4
1200;11520000;9.068637;4
1200;11520000;9.20434;4
1200;11520000;8.807958;4
1200;11520000;8.804233;4
1200;11520000;9.008601;4
1200;11520000;8.940725;4
1200;11520000;8.813966;4
1200;11520000;8.867037;4
1200;11520000;8.897395;4
1200;11520000;8.781017;4
1200;11520000;8.930971;4
1200;11520000;8.859731;4
1200;11520000;8.958301;4
1200;11520000;8.920083;4
1200;11520000;8.822378;4
1200;11520000;8.845728;4
1200;11520000;8.796722;4
1200;11520000;8.826907;4
1200;11520000;8.79636;4
1200;11520000;8.97211;4
1200;11520000;8.822204;4
1200;11520000;9.014769;4
1200;11520000;9.107996;4
1200;11520000;8.892933;4
1200;11520000;8.867121;4
1200;11520000;8.982798;4
1200;11520000;8.866538;4
1200;11520000;8.901779;4
1200;11520000;8.929302;4
1200;11520000;9.009383;4
1200;11520000;8.810653;4
1200;11520000;9.008717;4
1200;11520000;8.95288;4
1200;11520000;8.88679;4
1200;11520000;8.894298;4
1200;11520000;8.815687;4
1200;11520000;8.916433;4
1200;11520000;8.929474;4
1200;11520000;8.892262;4
1200;11520000;8.958624;4
1200;11520000;8.91937;4
1200;11520000;9.087901;4
1200;11520000;8.950662;4
1200;11520000;8.941783;4
1200;11520000;8.940368;4
1200;11520000;9.03575;4
1200;11520000;8.919502;4
1200;11520000;8.833534;4
1200;11520000;8.777656;4
1200;11520000;9.086558;4
1200;11520000;9.254664;4
1200;11520000;9.835676;4
1200;11520000;9.000536;4
1200;11520000;8.887803;4
1200;11520000;8.872367;4
1200;11520000;8.933902;4
1200;11520000;8.903714;4
1200;11520000;9.039933;4
1200;11520000;9.174571;4
1200;11520000;8.894136;4
1200;11520000;9.004385;6
1200;11520000;8.844368;6
1200;11520000;8.772655;6
1200;11520000;8.779599;6
1200;11520000;8.739636;6
1200;11520000;8.925761;6
1200;11520000;8.852478;6
1200;11520000;8.801339;6
1200;11520000;8.785565;6
1200;11520000;8.837811;6
1200;11520000;8.83782;6
1200;11520000;8.84099;6
1200;11520000;8.963211;6
1200;11520000;8.837902;6
1200;11520000;8.965361;6
1200;11520000;8.811775;6
1200;11520000;8.819023;6
1200;11520000;8.84278;6
1200;11520000;8.890155;6
1200;11520000;8.810985;6
1200;11520000;8.840684;6
1200;11520000;8.930356;6
1200;11520000;8.894208;6
1200;11520000;8.812399;6
1200;11520000;8.918702;6
1200;11520000;8.943211;6
1200;11520000;9.026407;6
1200;11520000;9.257345;6
1200;11520000;8.802573;6
1200;11520000;8.90551;6
1200;11520000;8.893476;6
1200;11520000;8.851528;6
1200;11520000;8.934614;6
1200;11520000;9.078196;6
1200;11520000;8.815544;6
1200;11520000;8.810085;6
1200;11520000;8.891161;6
1200;11520000;8.805968;6
1200;11520000;8.903017;6
1200;11520000;8.863033;6
1200;11520000;8.867554;6
1200;11520000;8.825648;6
1200;11520000;8.737097;6
1200;11520000;8.78642;6
1200;11520000;8.832237;6
1200;11520000;8.90034;6
1200;11520000;8.833586;6
1200;11520000;8.87774;6
1200;11520000;8.872457;6
1200;11520000;8.862693;6
1200;11520000;8.903896;6
1200;11520000;8.854502;6
1200;11520000;8.938094;6
1200;11520000;8.841883;6
1200;11520000;8.862942;6
1200;11520000;8.909796;6
1200;11520000;8.873421;6
1200;11520000;8.957388;6
1200;11520000;9.052841;6
1200;11520000;9.159474;6
1200;11520000;8.945327;6
1200;11520000;8.871875;6
1200;11520000;8.871058;6
1200;11520000;8.823181;6
1200;11520000;8.949404;6
1200;11520000;9.029798;6
1200;11520000;8.871497;6
1200;11520000;8.807133;6
1200;11520000;8.749737;6
1200;11520000;8.859208;6
1200;11520000;8.787634;6
1200;11520000;8.84558;6
1200;11520000;8.969107;6
1200;11520000;8.731985;6
1200;11520000;8.691527;6
1200;11520000;8.77244;6
1200;11520000;8.803513;6
1200;11520000;8.882198;6
1200;11520000;8.850236;6
1200;11520000;8.761839;6
1200;11520000;8.745878;6
1200;11520000;8.748374;6
1200;11520000;8.821901;6
1200;11520000;8.791987;6
1200;11520000;8.752521;6
1200;11520000;8.88438;6
1200;11520000;9.211794;6
1200;11520000;8.799452;6
1200;11520000;8.729015;6
1200;11520000;8.813467;6
1200;11520000;8.697909;6
1200;11520000;8.730705;6
1200;11520000;8.877983;6
1200;11520000;8.746515;6
1200;11520000;8.724774;6
1200;11520000;8.6824;6
1200;11520000;8.706716;6
1200;11520000;8.797654;6
1200;11520000;8.809162;6
1200;11520000;8.926194;6
1200;11520000;9.103419;10
1200;11520000;9.047747;10
1200;11520000;8.9751;10
1200;11520000;8.982727;10
1200;11520000;8.966574;10
1200;11520000;8.950341;10
1200;11520000;9.001152;10
1200;11520000;8.965576;10
1200;11520000;9.089407;10
1200;11520000;9.014932;10
1200;11520000;9.04333;10
1200;11520000;9.009831;10
1200;11520000;9.014547;10
1200;11520000;9.023147;10
1200;11520000;9.099602;10
1200;11520000;9.026152;10
1200;11520000;9.015847;10
1200;11520000;9.001714;10
1200;11520000;8.977313;10
1200;11520000;8.963675;10
1200;11520000;9.104109;10
1200;11520000;9.12448;10
1200;11520000;8.977706;10
1200;11520000;9.000873;10
1200;11520000;8.997062;10
1200;11520000;8.953747;10
1200;11520000;8.994843;10
1200;11520000;9.064345;10
1200;11520000;8.991225;10
1200;11520000;9.030142;10
1200;11520000;8.914617;10
1200;11520000;8.958318;10
1200;11520000;9.012141;10
1200;11520000;8.997235;10
1200;11520000;9.082761;10
1200;11520000;8.955778;10
1200;11520000;9.033147;10
1200;11520000;9.044915;10
1200;11520000;9.053306;10
1200;11520000;9.014137;10
1200;11520000;9.131557;10
1200;11520000;9.021895;10
1200;11520000;9.039768;10
1200;11520000;9.035628;10
1200;11520000;9.011054;10
1200;11520000;8.996967;10
1200;11520000;9.029832;10
1200;11520000;9.124162;10
1200;11520000;8.977754;10
1200;11520000;9.035778;10
1200;11520000;9.043609;10
1200;11520000;9.035434;10
1200;11520000;8.988625;10
1200;11520000;9.097235;10
1200;11520000;8.974598;10
1200;11520000;9.057608;10
1200;11520000;9.066046;10
1200;11520000;8.973609;10
1200;11520000;9.038253;10
1200;11520000;9.034898;10
1200;11520000;9.099435;10
1200;11520000;8.986479;10
1200;11520000;9.013336;10
1200;11520000;9.036498;10
1200;11520000;8.994598;10
1200;11520000;9.034424;10
1200;11520000;8.995229;10
1200;11520000;9.073684;10
1200;11520000;8.997915;10
1200;11520000;8.988578;10
1200;11520000;9.040232;10
1200;11520000;9.008087;10
1200;11520000;9.022093;10
1200;11520000;9.133394;10
1200;11520000;9.071947;10
1200;11520000;9.020988;10
1200;11520000;9.030022;10
1200;11520000;9.064677;10
1200;11520000;9.102779;10
1200;11520000;9.052035;10
1200;11520000;9.151329;10
1200;11520000;9.174762;10
1200;11520000;9.02697;10
1200;11520000;9.100304;10
1200;11520000;9.067245;10
1200;11520000;9.12287;10
1200;11520000;9.185982;10
1200;11520000;9.039211;10
1200;11520000;9.041427;10
1200;11520000;9.040582;10
1200;11520000;9.010474;10
1200;11520000;9.053283;10
1200;11520000;9.141445;10
1200;11520000;9.034326;10
1200;11520000;9.03076;10
1200;11520000;9.036108;10
1200;11520000;8.995708;10
1200;11520000;9.043557;10
1200;11520000;9.056298;10
1200;11520000;9.11375;10
1200;11520000;9.319769;16
1200;11520000;9.409024;16
1200;11520000;9.310443;16
1200;11520000;9.290036;16
1200;11520000;9.354779;16
1200;11520000;9.373875;16
1200;11520000;9.304364;16
1200;11520000;9.419716;16
1200;11520000;9.33866;16
1200;11520000;9.322159;16
1200;11520000;9.311605;16
1200;11520000;9.254411;16
1200;11520000;9.308028;16
1200;11520000;9.389076;16
1200;11520000;9.256311;16
1200;11520000;9.268884;16
1200;11520000;9.26293;16
1200;11520000;9.323839;16
1200;11520000;9.292925;16
1200;11520000;9.311735;16
1200;11520000;9.378674;16
1200;11520000;9.309679;16
1200;11520000;9.312724;16
1200;11520000;9.349726;16
1200;11520000;9.342301;16
1200;11520000;9.318036;16
1200;11520000;9.421923;16
1200;11520000;9.336237;16
1200;11520000;9.315708;16
1200;11520000;9.321033;16
1200;11520000;9.407047;16
1200;11520000;9.360649;16
1200;11520000;9.463746;16
1200;11520000;9.344083;16
1200;11520000;9.31635;16
1200;11520000;9.303687;16
1200;11520000;9.240507;16
1200;11520000;9.238983;16
1200;11520000;9.341162;16
1200;11520000;9.278067;16
1200;11520000;9.300595;16
1200;11520000;9.281494;16
1200;11520000;9.295485;16
1200;11520000;9.249109;16
1200;11520000;9.298121;16
1200;11520000;9.454619;16
1200;11520000;9.342277;16
1200;11520000;9.372303;16
1200;11520000;9.367708;16
1200;11520000;9.363338;16
1200;11520000;9.362288;16
1200;11520000;9.422217;16
1200;11520000;9.283604;16
1200;11520000;9.302742;16
1200;11520000;9.347226;16
1200;11520000;9.30357;16
1200;11520000;9.337128;16
1200;11520000;9.321881;16
1200;11520000;9.308496;16
1200;11520000;9.316672;16
1200;11520000;9.395046;16
1200;11520000;9.329646;16
1200;11520000;9.318091;16
1200;11520000;9.460951;16
1200;11520000;9.378174;16
1200;11520000;9.349604;16
1200;11520000;9.39583;16
1200;11520000;9.358593;16
1200;11520000;9.312043;16
1200;11520000;9.372811;16
1200;11520000;9.364329;16
1200;11520000;9.299981;16
1200;11520000;9.390025;16
1200;11520000;9.33251;16
1200;11520000;9.243889;16
1200;11520000;9.284775;16
1200;11520000;9.373033;16
1200;11520000;9.349666;16
1200;11520000;9.383827;16
1200;11520000;9.353355;16
1200;11520000;9.384297;16
1200;11520000;9.421635;16
1200;11520000;9.530318;16
1200;11520000;9.323314;16
1200;11520000;9.292937;16
1200;11520000;9.349637;16
1200;11520000;9.313102;16
1200;11520000;9.308788;16
1200;11520000;9.384421;16
1200;11520000;9.321197;16
1200;11520000;9.344811;16
1200;11520000;9.298561;16
1200;11520000;9.314139;16
1200;11520000;9.346238;16
1200;11520000;9.418321;16
1200;11520000;9.372177;16
1200;11520000;9.353731;16
1200;11520000;9.257332;16
1200;11520000;9.323585;16
1200;11520000;9.339912;16
